id_corrida,id_piloto,id_equipe,id_status
891,821,15,1
891,822,3,1
891,823,207,11
891,813,3,11
891,824,206,11
891,820,206,12
891,814,10,4
891,8,208,23
891,819,207,44
892,20,9,1
892,4,6,1
892,17,9,1
892,13,6,1
892,807,15,1
892,3,131,1
892,817,5,1
892,154,208,1
892,1,131,1
892,18,1,1
892,8,208,1
892,815,1,1
892,821,15,1
892,813,3,1
892,822,3,1
892,16,10,11
892,819,207,11
892,823,207,11
892,824,206,11
892,820,206,11
892,818,5,7
892,814,10,3
893,20,9,1
893,4,6,1
893,8,208,1
893,3,131,1
893,1,131,1
893,13,6,1
893,18,1,1
893,815,1,1
893,807,15,1
893,16,10,1
893,813,3,1
893,821,15,1
893,822,3,1
893,818,5,1
893,17,9,34
893,823,207,11
893,820,206,11
893,824,206,11
893,819,207,11
893,814,10,3
893,154,208,63
893,817,5,3
894,20,9,1
894,8,208,1
894,154,208,1
894,807,15,1
894,1,131,1
894,4,6,1
894,3,131,1
894,18,1,1
894,13,6,1
894,815,1,1
894,821,15,1
894,822,3,1
894,813,3,1
894,819,207,1
894,823,207,1
894,824,206,1
894,820,206,1
894,818,5,12
894,817,5,13
894,16,10,4
894,17,9,4
894,814,10,20
895,20,9,1
895,17,9,1
895,154,208,1
895,4,6,1
895,8,208,1
895,807,15,1
895,821,15,1
895,3,131,1
895,18,1,1
895,13,6,1
895,814,10,1
895,818,5,11
895,817,5,11
895,16,10,11
895,815,1,11
895,813,3,11
895,822,3,11
895,819,207,11
895,820,206,11
895,1,131,29
895,823,207,3
895,824,206,3
896,20,9,1
896,3,131,1
896,154,208,1
896,13,6,1
896,815,1,1
896,1,131,1
896,8,208,1
896,814,10,1
896,16,10,1
896,817,5,1
896,4,6,1
896,813,3,1
896,818,5,11
896,18,1,11
896,821,15,11
896,822,3,11
896,820,206,12
896,824,206,12
896,807,15,26
896,17,9,91
896,819,207,9
896,823,207,4
897,20,9,1
897,17,9,1
897,3,131,1
897,154,208,1
897,4,6,1
897,814,10,1
897,1,131,1
897,13,6,1
897,815,1,1
897,16,10,1
897,813,3,1
897,18,1,1
897,821,15,1
897,807,15,11
897,822,3,11
897,817,5,11
897,818,5,11
897,823,207,11
897,819,207,11
897,824,206,12
897,820,206,12
897,8,208,3
898,20,9,1
898,154,208,1
898,17,9,1
898,1,131,1
898,4,6,1
898,807,15,1
898,815,1,1
898,822,3,1
898,3,131,1
898,18,1,1
898,817,5,1
898,818,5,1
898,13,6,1
898,821,15,1
898,5,208,1
898,814,10,1
898,813,3,11
898,824,206,11
898,823,207,11
898,819,207,11
898,820,206,12
898,16,10,3
899,20,9,1
899,17,9,1
899,4,6,1
899,18,1,1
899,3,131,1
899,815,1,1
899,13,6,1
899,807,15,1
899,1,131,1
899,817,5,11
899,814,10,11
899,821,15,11
899,16,10,11
899,5,208,11
899,818,5,11
899,813,3,11
899,824,206,12
899,823,207,12
899,820,206,12
899,819,207,26
899,822,3,3
899,154,208,5
900,3,131,1
900,825,1,1
900,18,1,1
900,4,6,1
900,822,3,1
900,807,10,1
900,8,6,1
900,818,5,1
900,826,5,1
900,815,10,1
900,16,15,11
900,821,15,11
900,820,206,12
900,824,206,18
900,154,208,132
900,813,208,132
900,828,207,51
900,20,9,5
900,1,131,5
900,13,3,4
900,155,207,4
900,817,9,2
901,1,131,1
901,3,131,1
901,20,9,1
901,4,6,1
901,807,10,1
901,18,1,1
901,13,3,1
901,822,3,1
901,825,1,11
901,826,5,11
901,154,208,11
901,8,6,11
901,155,207,11
901,828,207,12
901,820,206,12
901,817,9,39
901,821,15,6
901,16,15,10
901,818,5,131
901,824,206,23
901,813,208,5
901,815,10,54
902,1,131,1
902,3,131,1
902,815,10,1
902,817,9,1
902,807,10,1
902,20,9,1
902,13,3,1
902,822,3,1
902,4,6,1
902,8,6,1
902,826,5,1
902,154,208,1
902,820,206,1
902,813,208,1
902,155,207,1
902,824,206,11
902,18,1,8
902,825,1,8
902,821,15,4
902,828,207,31
902,818,5,31
902,16,15,4
903,1,131,1
903,3,131,1
903,4,6,1
903,817,9,1
903,20,9,1
903,807,10,1
903,822,3,1
903,8,6,1
903,815,10,1
903,826,5,11
903,18,1,11
903,818,5,11
903,825,1,11
903,813,208,11
903,13,3,11
903,821,15,11
903,824,206,11
903,155,207,11
903,820,206,12
903,828,207,12
903,154,208,6
903,16,15,5
904,1,131,1
904,3,131,1
904,817,9,1
904,20,9,1
904,822,3,1
904,4,6,1
904,8,6,11
904,154,208,11
904,815,10,11
904,807,10,11
904,18,1,11
904,825,1,11
904,13,3,11
904,826,5,11
904,813,208,11
904,821,15,11
904,16,15,11
904,824,206,12
904,820,206,12
904,828,207,12
904,155,207,23
904,818,5,43
905,3,131,1
905,1,131,1
905,817,9,1
905,4,6,1
905,807,10,11
905,18,1,11
905,13,3,11
905,154,208,11
905,824,206,11
905,825,1,11
905,828,207,11
905,8,6,11
905,155,207,12
905,820,206,13
905,821,15,3
905,822,3,5
905,818,5,5
905,16,15,3
905,826,5,26
905,20,9,101
905,815,10,4
905,813,208,54
906,817,9,1
906,3,131,1
906,20,9,1
906,18,1,1
906,807,10,1
906,4,6,1
906,822,3,1
906,818,5,1
906,825,1,1
906,8,6,1
906,815,10,4
906,13,3,4
906,16,15,11
906,821,15,132
906,154,208,65
906,826,5,79
906,1,131,23
906,155,207,22
906,813,208,131
906,828,207,101
906,820,206,4
906,824,206,4
907,3,131,1
907,1,131,1
907,822,3,1
907,13,3,1
907,4,6,1
907,815,10,1
907,825,1,1
907,817,9,1
907,807,10,1
907,8,6,1
907,18,1,1
907,813,208,11
907,16,15,11
907,154,208,11
907,824,206,12
907,155,207,12
907,820,206,12
907,828,207,12
907,821,15,12
907,818,5,23
907,20,9,10
907,826,5,22
908,1,131,1
908,822,3,1
908,817,9,1
908,18,1,1
908,20,9,1
908,4,6,1
908,825,1,1
908,807,10,1
908,826,5,1
908,818,5,11
908,815,10,11
908,154,208,11
908,16,15,11
908,824,206,11
908,155,207,12
908,820,206,12
908,813,208,13
908,3,131,6
908,828,207,22
908,821,15,4
908,13,3,4
908,8,6,4
909,3,131,1
909,822,3,1
909,1,131,1
909,20,9,1
909,4,6,1
909,817,9,1
909,807,10,1
909,18,1,1
909,825,1,11
909,815,10,11
909,8,6,11
909,813,208,11
909,818,5,11
909,821,15,11
909,824,206,11
909,155,207,12
909,820,206,12
909,828,207,12
909,16,15,23
909,826,5,44
909,154,208,47
909,13,3,4
910,817,9,1
910,4,6,1
910,1,131,1
910,3,131,1
910,13,3,1
910,8,6,1
910,20,9,1
910,822,3,1
910,818,5,1
910,18,1,1
910,16,15,1
910,825,1,1
910,813,208,1
910,826,5,11
910,824,206,11
910,820,206,11
910,821,15,31
910,155,207,31
910,815,10,3
910,807,10,3
910,154,208,3
910,828,207,3
911,817,9,1
911,3,131,1
911,822,3,1
911,8,6,1
911,20,9,1
911,18,1,1
911,4,6,1
911,815,10,1
911,826,5,1
911,807,10,1
911,818,5,1
911,825,1,1
911,13,3,1
911,16,15,1
911,821,15,1
911,820,206,11
911,828,207,11
911,824,206,6
911,1,131,31
911,154,208,31
911,813,208,26
911,827,207,131
912,1,131,1
912,3,131,1
912,13,3,1
912,822,3,1
912,817,9,1
912,20,9,1
912,815,10,1
912,18,1,1
912,8,6,1
912,825,1,1
912,826,5,1
912,807,10,1
912,818,5,1
912,813,208,11
912,16,15,11
912,154,208,11
912,155,207,11
912,824,206,11
912,821,15,12
912,828,207,12
912,4,6,5
912,820,206,3
913,1,131,1
913,20,9,1
913,817,9,1
913,4,6,1
913,13,3,1
913,818,5,1
913,815,10,1
913,8,6,1
913,807,10,1
913,825,1,1
913,822,3,1
913,813,208,1
913,154,208,1
913,826,5,1
913,828,207,1
913,824,206,1
913,820,206,11
913,18,1,31
913,16,15,34
913,821,15,10
913,3,131,10
913,155,207,131
914,1,131,1
914,3,131,1
914,20,9,1
914,817,9,1
914,18,1,1
914,822,3,1
914,13,3,1
914,807,10,1
914,818,5,1
914,815,10,11
914,826,5,11
914,8,6,11
914,821,15,11
914,825,1,11
914,154,208,11
914,813,208,11
914,828,207,11
914,820,206,11
914,155,207,11
914,824,206,3
914,16,15,3
914,4,6,40
915,1,131,1
915,3,131,1
915,822,3,1
915,18,1,1
915,825,1,1
915,4,6,1
915,817,9,1
915,20,9,1
915,8,6,1
915,815,10,1
915,13,3,1
915,807,10,1
915,818,5,1
915,826,5,11
915,821,15,11
915,16,15,11
915,154,208,11
915,813,208,11
915,828,207,12
915,155,207,23
915,820,206,22
916,1,131,1
916,3,131,1
916,817,9,1
916,13,3,1
916,822,3,1
916,4,6,1
916,20,9,1
916,825,1,1
916,818,5,1
916,813,208,1
916,154,208,11
916,18,1,11
916,8,6,11
916,821,15,11
916,826,5,11
916,807,10,5
916,815,10,130
916,16,15,4
917,3,131,1
917,1,131,1
917,13,3,1
917,18,1,1
917,20,9,1
917,4,6,1
917,8,6,1
917,807,10,1
917,825,1,1
917,822,3,11
917,826,5,11
917,813,208,11
917,818,5,11
917,821,15,11
917,815,10,11
917,16,15,11
917,154,208,18
917,817,9,22
918,1,131,1
918,13,3,1
918,822,3,1
918,817,9,1
918,18,1,1
918,807,10,1
918,815,10,1
918,20,9,1
918,4,6,1
918,8,6,1
918,825,1,1
918,818,5,1
918,154,208,11
918,3,131,11
918,821,15,11
918,16,15,11
918,829,207,11
918,155,207,31
918,813,208,131
918,826,5,131
926,1,131,1
926,3,131,1
926,20,6,1
926,13,3,1
926,831,15,1
926,817,9,11
926,807,10,11
926,828,15,11
926,832,5,11
926,815,10,11
926,18,1,12
926,8,6,36
926,830,5,5
926,154,208,75
926,813,208,3
926,826,9,54
926,825,1,54
926,822,3,54
927,20,6,1
927,1,131,1
927,3,131,1
927,8,6,1
927,822,3,1
927,13,3,1
927,830,5,1
927,832,5,11
927,826,9,11
927,817,9,11
927,154,208,11
927,831,15,11
927,815,10,11
927,807,10,11
927,833,209,13
927,813,208,31
927,18,1,101
927,4,1,132
927,828,15,20
927,829,209,69
928,1,131,1
928,3,131,1
928,20,6,1
928,8,6,1
928,13,3,1
928,822,3,1
928,154,208,1
928,831,15,1
928,817,9,1
928,828,15,11
928,815,10,11
928,4,1,11
928,832,5,11
928,18,1,11
928,829,209,12
928,833,209,12
928,830,5,7
928,813,208,23
928,826,9,131
928,807,10,6
929,1,131,1
929,8,6,1
929,3,131,1
929,822,3,1
929,20,6,1
929,817,9,1
929,154,208,1
929,815,10,11
929,826,9,11
929,13,3,11
929,4,1,11
929,831,15,11
929,807,10,11
929,828,15,11
929,813,208,11
929,829,209,12
929,833,209,13
929,830,5,10
929,832,5,5
929,18,1,132
930,3,131,1
930,1,131,1
930,20,6,1
930,822,3,1
930,8,6,1
930,13,3,1
930,817,9,11
930,154,208,11
930,832,5,11
930,826,9,11
930,830,5,11
930,831,15,11
930,815,10,11
930,828,15,11
930,807,10,11
930,18,1,11
930,829,209,13
930,833,209,14
930,813,208,3
930,4,1,23
931,3,131,1
931,20,6,1
931,1,131,1
931,826,9,1
931,817,9,1
931,8,6,1
931,815,10,1
931,18,1,1
931,831,15,1
931,832,5,1
931,807,10,1
931,154,208,1
931,828,15,1
931,822,3,1
931,13,3,11
931,833,209,12
931,829,209,12
931,830,5,3
931,4,1,6
931,813,208,23
932,1,131,1
932,3,131,1
932,822,3,1
932,8,6,1
932,20,6,1
932,13,3,1
932,813,208,1
932,807,10,11
932,826,9,11
932,154,208,11
932,815,10,11
932,832,5,11
932,817,9,11
932,828,15,11
932,830,5,11
932,831,15,12
932,829,209,14
932,833,209,31
932,18,1,31
932,4,1,5
933,3,131,1
933,1,131,1
933,13,3,1
933,20,6,1
933,822,3,1
933,807,10,1
933,813,208,11
933,830,5,11
933,815,10,11
933,817,9,11
933,831,15,11
933,826,9,11
933,828,15,12
933,833,209,13
933,154,208,6
933,832,5,75
933,18,1,31
933,829,209,44
933,8,6,4
933,4,1,4
934,1,131,1
934,3,131,1
934,20,6,1
934,13,3,1
934,822,3,1
934,826,9,1
934,807,10,1
934,8,6,11
934,815,10,11
934,4,1,11
934,828,15,11
934,833,209,13
934,829,209,13
934,832,5,10
934,817,9,10
934,830,5,20
934,813,208,4
934,18,1,4
934,154,208,4
934,831,15,6
936,20,6,1
936,826,9,1
936,817,9,1
936,830,5,1
936,4,1,1
936,1,131,1
936,154,208,1
936,3,131,1
936,18,1,1
936,828,15,1
936,831,15,1
936,13,3,1
936,822,3,1
936,813,208,1
936,833,209,12
936,829,209,14
936,832,5,10
936,8,6,131
936,815,10,22
936,807,10,33
937,1,131,1
937,3,131,1
937,154,208,1
937,826,9,1
937,815,10,1
937,13,3,1
937,8,6,1
937,830,5,1
937,822,3,131
937,828,15,1
937,831,15,1
937,20,6,27
937,4,1,11
937,18,1,11
937,833,209,11
937,829,209,11
937,832,5,131
937,817,9,131
937,813,208,5
937,807,10,75
938,1,131,1
938,20,6,1
938,13,3,1
938,822,3,1
938,8,6,1
938,815,10,1
938,807,10,11
938,817,9,11
938,828,15,11
938,826,9,11
938,832,5,11
938,830,5,11
938,831,15,11
938,18,1,11
938,829,209,12
938,833,209,12
938,3,131,13
938,4,1,16
938,154,208,130
938,813,208,130
939,20,6,1
939,817,9,1
939,8,6,1
939,3,131,1
939,822,3,1
939,826,9,1
939,815,10,1
939,830,5,1
939,832,5,1
939,831,15,1
939,828,15,1
939,813,208,1
939,154,208,27
939,834,209,12
939,829,209,12
939,18,1,6
939,4,1,6
939,1,131,37
939,13,3,6
939,807,10,4
940,1,131,1
940,3,131,1
940,20,6,1
940,8,6,1
940,822,3,1
940,807,10,1
940,154,208,1
940,813,208,1
940,830,5,1
940,832,5,11
940,4,1,11
940,815,10,11
940,826,9,11
940,828,15,11
940,817,9,11
940,18,1,11
940,13,3,12
940,834,209,12
940,829,209,13
940,831,15,31
941,1,131,1
941,20,6,1
941,815,10,1
941,13,3,1
941,8,6,1
941,831,15,1
941,813,208,1
941,18,1,1
941,830,5,1
941,4,1,1
941,822,3,4
941,833,209,11
941,829,209,12
941,817,9,22
941,832,5,23
941,154,208,3
941,3,131,37
941,807,10,4
941,828,15,4
942,1,131,1
941,826,9,1
942,3,131,1
942,20,6,1
942,830,5,1
942,815,10,1
942,18,1,1
942,832,5,1
942,813,208,1
942,831,15,1
942,817,9,1
942,4,1,1
942,834,209,1
942,826,9,3
942,807,10,3
942,828,15,31
942,8,6,135
942,13,3,31
942,154,208,31
942,822,3,31
942,829,209,31
943,3,131,1
943,1,131,1
943,822,3,1
943,826,9,1
943,817,9,1
943,13,3,1
943,807,10,1
943,815,10,1
943,830,5,1
943,154,208,1
943,813,208,1
943,828,15,1
943,832,5,1
943,18,1,1
943,834,209,12
943,829,209,12
943,831,15,23
943,20,6,3
943,8,6,4
943,4,1,31
944,3,131,1
944,1,131,1
944,20,6,1
944,8,6,1
944,822,3,11
944,807,10,11
944,826,9,11
944,154,208,11
944,830,5,11
944,813,208,11
944,817,9,11
944,815,10,11
944,831,15,11
944,18,1,11
944,4,1,11
944,828,15,12
944,829,209,14
944,834,209,14
944,832,5,31
944,13,3,96
945,3,131,1
945,1,131,1
945,8,6,1
945,20,6,1
945,815,10,1
945,817,9,1
945,807,10,1
945,13,3,1
945,154,208,1
945,826,9,1
945,832,5,1
945,18,1,11
945,822,3,11
945,828,15,11
945,831,15,11
945,830,5,11
945,4,1,12
945,829,209,12
945,833,209,13
945,813,208,4
948,3,131,1
948,1,131,1
948,20,6,1
948,817,9,1
948,13,3,1
948,154,210,1
948,807,10,1
948,822,3,1
948,832,5,1
948,830,5,1
948,835,4,1
948,825,4,1
948,815,10,1
948,18,1,11
948,831,15,11
948,836,209,11
948,828,15,5
948,8,6,5
948,837,209,26
948,821,210,4
948,4,1,4
948,826,9,31
949,3,131,1
949,8,6,1
949,1,131,1
949,817,9,1
949,154,210,1
949,830,5,1
949,826,9,11
949,13,3,11
949,822,3,11
949,838,1,11
949,825,4,11
949,828,15,11
949,836,209,11
949,831,15,11
949,807,10,11
949,815,10,11
949,837,209,11
949,832,5,31
949,821,210,31
949,18,1,131
949,20,6,5
949,835,4,9
950,3,131,1
950,20,6,1
950,826,9,1
950,817,9,1
950,8,6,1
950,13,3,1
950,1,131,1
950,830,5,1
950,832,5,1
950,822,3,1
950,815,10,1
950,4,1,1
950,18,1,1
950,821,210,11
950,807,10,11
950,828,15,11
950,825,4,11
950,836,209,11
950,154,210,11
950,831,15,11
950,837,209,11
950,835,4,11
951,3,131,1
951,1,131,1
951,8,6,1
951,822,3,1
951,13,3,1
951,4,1,11
951,825,4,11
951,154,210,11
951,815,10,11
951,18,1,11
951,817,9,11
951,832,5,11
951,835,4,11
951,828,15,11
951,826,9,11
951,831,15,11
951,821,210,11
951,836,209,12
951,830,5,131
951,20,6,4
951,807,10,4
951,837,209,4
952,830,9,1
952,8,6,1
952,20,6,1
952,817,9,1
952,822,3,1
952,832,5,1
952,815,10,1
952,13,3,1
952,18,1,11
952,826,5,11
952,821,210,11
952,828,15,11
952,835,4,11
952,825,4,11
952,831,15,11
952,836,209,11
952,837,209,11
952,154,210,5
952,4,1,5
952,807,10,5
952,1,131,4
952,3,131,4
953,1,131,1
953,817,9,1
953,815,10,1
953,20,6,1
953,4,1,1
953,807,10,1
953,3,131,1
953,832,5,11
953,18,1,11
953,13,3,11
953,821,210,11
953,822,3,11
953,154,210,12
953,836,209,12
953,837,209,14
953,828,15,4
953,831,15,31
953,830,9,3
953,825,4,31
953,826,5,3
953,8,6,3
953,835,4,3
954,1,131,1
954,20,6,1
954,822,3,1
954,830,9,1
954,3,131,1
954,8,6,1
954,817,9,1
954,807,10,11
954,832,5,11
954,815,10,11
954,4,1,11
954,826,5,11
954,821,210,12
954,154,210,12
954,828,15,12
954,825,4,12
954,836,209,12
954,831,15,12
954,837,209,12
954,13,3,31
954,835,4,31
954,18,1,131
955,3,131,1
955,20,6,1
955,815,10,1
955,8,6,1
955,1,131,1
955,822,3,1
955,817,9,1
955,830,9,1
955,807,10,1
955,13,3,1
955,18,1,1
955,831,15,11
955,154,210,11
955,825,4,11
955,835,4,11
955,821,210,11
955,828,15,11
955,837,209,12
955,4,1,6
955,836,209,23
955,832,5,22
955,826,5,22
956,1,131,1
956,830,9,1
956,8,6,1
956,3,131,1
956,817,9,1
956,18,1,1
956,154,210,1
956,832,5,1
956,822,3,11
956,836,209,11
956,821,210,11
956,835,4,11
956,831,15,11
956,825,4,11
956,828,15,11
956,837,209,11
956,815,10,23
956,4,1,84
956,807,10,23
956,13,3,23
956,20,6,27
956,826,5,31
957,1,131,1
957,830,9,1
957,3,131,1
957,817,9,1
957,8,6,1
957,815,10,1
957,807,10,1
957,832,5,1
957,20,6,1
957,826,5,1
957,13,3,11
957,18,1,11
957,4,1,11
957,822,3,11
957,831,15,11
957,821,210,11
957,825,4,6
957,835,4,6
957,837,209,20
957,154,210,31
957,828,15,131
957,836,209,20
958,1,131,1
958,3,131,1
958,817,9,1
958,20,6,1
958,830,9,1
958,8,6,1
958,4,1,11
958,832,5,11
958,822,3,11
958,807,10,11
958,815,10,11
958,835,4,11
958,821,210,11
958,154,210,11
958,825,4,11
958,826,5,11
958,831,15,11
958,13,3,12
958,836,209,12
958,828,15,12
958,837,209,12
958,18,1,44
959,1,131,1
959,817,9,1
959,830,9,1
959,3,131,1
959,20,6,1
959,8,6,1
959,807,10,1
959,18,1,11
959,822,3,11
959,815,10,11
959,821,210,11
959,4,1,11
959,154,210,11
959,832,5,11
959,826,5,11
959,825,4,11
959,836,209,12
959,828,15,12
959,835,4,12
959,837,209,12
959,831,15,131
959,13,3,22
960,3,131,1
960,817,9,1
960,1,131,1
960,807,10,1
960,815,10,1
960,20,6,1
960,4,1,1
960,822,3,1
960,8,6,1
960,13,3,1
960,830,9,1
960,821,210,1
960,154,210,1
960,826,5,1
960,835,4,1
960,839,209,11
960,831,15,11
960,825,4,3
960,828,15,6
960,832,5,29
960,18,1,130
960,836,209,130
961,3,131,1
961,1,131,1
961,20,6,1
961,8,6,1
961,817,9,1
961,822,3,1
961,830,9,1
961,815,10,1
961,13,3,1
961,807,10,1
961,154,210,11
961,18,1,11
961,821,210,11
961,4,1,11
961,832,5,11
961,828,15,11
961,825,4,11
961,839,209,12
961,826,5,84
961,836,209,44
961,835,4,130
961,831,15,130
962,3,131,1
962,817,9,1
962,1,131,1
962,8,6,1
962,20,6,1
962,830,9,1
962,4,1,1
962,815,10,1
962,826,5,1
962,825,4,1
962,821,210,11
962,13,3,11
962,831,15,11
962,832,5,11
962,835,4,11
962,836,209,11
962,828,15,11
962,839,209,12
962,18,1,23
962,822,3,25
962,807,10,4
962,154,210,54
963,817,9,1
963,830,9,1
963,3,131,1
963,8,6,1
963,822,3,1
963,815,10,1
963,4,1,1
963,807,10,1
963,18,1,1
963,835,4,1
963,832,5,1
963,828,15,11
963,13,3,11
963,826,5,11
963,836,209,11
963,839,209,11
963,831,15,23
963,1,131,5
963,821,210,61
963,825,4,75
963,154,210,23
963,20,6,4
964,3,131,1
964,830,9,1
964,1,131,1
964,20,6,1
964,8,6,1
964,817,9,1
964,815,10,1
964,807,10,1
964,13,3,1
964,822,3,1
964,154,210,1
964,835,4,11
964,826,5,11
964,825,4,11
964,828,15,11
964,4,1,11
964,832,5,11
964,18,1,11
964,831,15,11
964,821,210,11
964,839,209,11
964,836,209,11
965,1,131,1
965,3,131,1
965,817,9,1
965,20,6,1
965,4,1,1
965,832,5,1
965,13,3,11
965,815,10,11
965,18,1,11
965,154,210,11
965,826,5,11
965,825,4,11
965,835,4,11
965,828,15,11
965,831,15,11
965,822,3,11
965,836,209,11
965,839,209,12
965,8,6,36
965,830,9,6
965,821,210,23
965,807,10,4
966,1,131,1
966,3,131,1
966,817,9,1
966,830,9,1
966,20,6,1
966,8,6,1
966,807,10,1
966,822,3,1
966,13,3,1
966,815,10,1
966,828,15,11
966,18,1,11
966,4,1,11
966,835,4,11
966,831,15,11
966,832,5,11
966,825,4,11
966,826,5,11
966,821,210,11
966,154,210,11
966,839,209,12
966,836,209,4
967,1,131,1
967,3,131,1
967,830,9,1
967,815,10,1
967,20,6,1
967,832,5,1
967,807,10,1
967,817,9,1
967,831,15,1
967,4,1,1
967,822,3,1
967,839,209,1
967,826,5,1
967,825,4,1
967,836,209,1
967,18,1,1
967,821,210,31
967,13,3,4
967,835,4,130
967,8,6,4
967,828,15,4
967,154,210,54
968,1,131,1
968,3,131,1
968,20,6,1
968,830,9,1
968,817,9,1
968,8,6,1
968,807,10,1
968,815,10,1
968,13,3,1
968,4,1,1
968,154,210,1
968,821,210,1
968,839,209,11
968,836,209,11
968,828,15,11
968,831,15,11
968,835,4,11
968,832,5,130
968,826,5,6
968,18,1,22
968,822,3,22
968,825,4,22
969,20,6,1
969,1,131,1
969,822,131,1
969,8,6,1
969,830,9,1
969,13,3,1
969,815,10,11
969,832,5,11
969,826,5,11
969,839,10,11
969,807,4,11
969,841,15,12
969,838,1,12
969,4,1,76
969,825,210,22
969,840,3,23
969,817,9,131
969,828,15,9
969,835,4,23
969,154,210,47
970,1,131,1
970,20,6,1
970,830,9,1
970,817,9,1
970,8,6,1
970,822,131,1
970,832,5,1
970,825,210,11
970,815,10,11
970,839,10,11
970,154,210,11
970,807,4,11
970,835,4,11
970,13,3,11
970,828,15,11
970,4,1,30
970,826,5,9
970,838,1,32
970,841,15,3
970,840,3,4
971,20,6,1
971,1,131,1
971,822,131,1
971,8,6,1
971,817,9,1
971,13,3,1
971,815,10,1
971,154,210,1
971,807,4,1
971,839,10,1
971,836,15,11
971,826,5,11
971,835,4,11
971,4,1,131
971,828,15,6
971,832,5,4
971,840,3,4
971,830,9,23
971,825,210,10
971,838,1,131
972,822,131,1
972,20,6,1
972,8,6,1
972,1,131,1
972,830,9,1
972,815,10,1
972,839,10,1
972,807,4,1
972,13,3,11
972,832,5,11
972,840,3,11
972,826,5,11
972,825,210,11
972,838,1,11
972,828,15,11
972,836,15,12
972,817,9,23
972,835,4,4
972,154,210,4
972,4,1,131
973,1,131,1
973,20,6,1
973,817,9,1
973,815,10,11
973,839,10,11
973,807,4,11
973,832,5,11
973,836,15,11
973,826,5,11
973,154,210,11
973,828,15,12
973,4,1,12
973,13,3,12
973,825,210,12
973,835,4,12
973,840,3,12
973,822,131,131
973,838,1,4
973,830,9,130
973,8,6,130
974,20,6,1
974,8,6,1
974,817,9,1
974,822,131,1
974,830,9,1
974,832,5,1
974,1,131,1
974,154,210,1
974,13,3,1
974,825,210,1
974,835,4,1
974,839,10,1
974,815,10,1
974,826,5,130
974,840,3,23
974,838,1,3
974,828,15,3
974,18,1,130
974,836,15,4
974,807,4,6
975,1,131,1
975,822,131,1
975,817,9,1
975,20,6,1
975,815,10,1
975,839,10,1
975,8,6,1
975,807,4,1
975,840,3,11
975,154,210,11
975,835,4,11
975,825,210,11
975,828,15,11
975,838,1,11
975,836,15,12
975,4,1,131
975,826,5,131
975,830,9,10
975,13,3,4
975,832,5,4
976,817,9,1
976,822,131,1
976,840,3,1
976,20,6,1
976,1,131,1
976,839,10,1
976,825,210,1
976,832,5,1
976,4,1,1
976,836,15,1
976,828,15,1
976,838,1,1
976,154,210,11
976,8,6,34
976,815,10,136
976,13,3,22
976,807,4,3
976,830,9,51
976,826,5,84
976,835,4,131
841,24,164,81
841,39,164,81
846,815,15,82
977,822,131,1
977,20,6,1
977,817,9,1
977,1,131,1
977,8,6,1
977,154,210,1
977,815,10,11
977,839,10,11
977,13,3,11
977,840,3,11
977,835,4,11
977,838,1,11
977,807,4,11
977,836,15,11
977,828,15,12
977,826,5,13
977,832,5,5
977,825,210,9
977,4,1,130
977,830,9,130
978,1,131,1
978,822,131,1
978,8,6,1
978,830,9,1
978,817,9,1
978,807,4,1
978,20,6,1
978,839,10,11
978,815,10,11
978,13,3,11
978,838,1,11
978,825,210,11
978,154,210,11
978,828,15,11
978,826,5,11
978,840,3,11
978,836,15,11
978,4,1,131
978,832,5,130
978,835,4,9
979,20,6,1
979,8,6,1
979,822,131,1
979,1,131,1
979,830,9,1
979,4,1,1
979,832,5,11
979,815,10,11
979,839,10,11
979,838,1,11
979,826,5,11
979,835,4,11
979,825,210,11
979,840,3,11
979,836,15,12
979,828,15,12
979,807,4,23
979,814,3,44
979,154,210,61
979,817,9,4
980,1,131,1
980,20,6,1
980,817,9,1
980,8,6,1
980,822,131,1
980,807,4,1
980,154,210,1
980,13,3,1
980,839,10,1
980,832,5,1
980,840,3,1
980,826,5,1
980,835,4,1
980,838,1,1
980,825,210,1
980,828,15,1
980,815,10,6
980,4,1,5
980,830,9,5
980,836,15,4
981,1,131,1
981,822,131,1
981,20,6,1
981,817,9,1
981,8,6,1
981,839,10,1
981,840,3,1
981,13,3,1
981,815,10,1
981,830,9,11
981,825,210,11
981,826,5,11
981,807,4,11
981,832,5,11
981,154,210,11
981,836,15,12
981,4,1,6
981,828,15,6
981,838,1,5
981,835,4,5
982,1,131,1
982,817,9,1
982,822,131,1
982,832,5,1
982,815,10,1
982,835,4,1
982,838,1,1
982,840,3,1
982,154,210,1
982,839,10,1
982,13,3,1
982,836,15,12
982,825,210,5
982,807,4,5
982,828,15,3
982,826,5,3
982,4,1,130
982,20,6,3
982,830,9,3
982,8,6,3
983,830,9,1
983,1,131,1
983,817,9,1
983,20,6,1
983,822,131,1
983,815,10,1
983,838,1,11
983,840,3,11
983,13,3,11
983,839,10,11
983,4,1,11
983,825,210,11
983,154,210,11
983,842,5,11
983,835,4,11
983,807,4,11
983,836,15,11
983,828,15,12
983,832,5,5
983,8,6,84
984,1,131,1
984,830,9,1
984,817,9,1
984,822,131,1
984,8,6,1
984,839,10,1
984,815,10,1
984,825,210,1
984,154,210,1
984,13,3,11
984,4,1,11
984,835,4,11
